period,interest,riskGroup,gyraMaisFee,bankFee,partnerFee,type
5,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
6,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
7,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
8,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
9,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
10,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
11,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
12,0.0549,0,0.0405,0.0095,0.01,"18696927000173,"
13,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
14,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
15,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
16,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
17,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
18,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
19,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
20,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
21,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
22,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
23,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
24,0.0599,0,0.0405,0.0095,0.01,"18696927000173,"
1,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
2,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
3,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
4,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
5,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
6,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
7,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
8,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
9,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
10,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
11,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
12,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
13,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
14,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
15,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
16,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
17,0.0449,1,0.0405,0.0095,0.01,"18696927000173,"
18,0.0499,1,0.0405,0.0095,0.01,"18696927000173,"
19,0.0499,1,0.0405,0.0095,0.01,"18696927000173,"
20,0.0499,1,0.0405,0.0095,0.01,"18696927000173,"
21,0.0499,1,0.0405,0.0095,0.01,"18696927000173,"
22,0.0499,1,0.0405,0.0095,0.01,"18696927000173,"
23,0.0499,1,0.0405,0.0095,0.01,"18696927000173,"
24,0.0499,1,0.0405,0.0095,0.01,"18696927000173,"
1,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
2,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
3,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
4,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
5,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
6,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
7,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
8,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
9,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
10,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
11,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
12,0.0349,2,0.0405,0.0095,0.01,"18696927000173,"
13,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
14,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
15,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
16,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
17,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
18,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
19,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
20,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
21,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
22,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
23,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
24,0.0399,2,0.0405,0.0095,0.01,"18696927000173,"
1,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
2,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
3,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
4,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
5,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
6,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
7,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
8,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
9,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
10,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
11,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
12,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
13,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
14,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
15,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
16,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
17,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
18,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
19,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
20,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
21,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
22,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
23,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
24,0.0299,3,0.0405,0.0095,0.01,"18696927000173,"
1,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
2,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
3,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
4,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
5,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
6,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
7,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
8,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
9,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
10,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
11,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
12,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
13,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
14,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
15,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
16,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
17,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
18,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
19,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
20,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
21,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
22,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
23,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
24,0.0249,4,0.0405,0.0095,0.01,"18696927000173,"
1,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
2,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
3,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
4,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
5,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
6,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
7,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
8,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
9,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
10,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
11,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
12,0.0199,5,0.0405,0.0095,0.01,"18696927000173,"
13,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
14,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
15,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
16,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
17,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
18,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
19,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
20,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
21,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
22,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
23,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
24,0.0249,5,0.0405,0.0095,0.01,"18696927000173,"
1,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
2,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
3,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
4,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
5,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
6,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
7,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
8,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
9,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
10,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
11,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
12,0.0549,0,0.0405,0.0095,0.0,"22359832000131,"
13,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
14,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
15,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
16,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
17,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
18,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
19,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
20,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
21,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
22,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
23,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
24,0.0599,0,0.0405,0.0095,0.0,"22359832000131,"
1,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
2,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
3,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
4,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
5,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
6,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
7,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
8,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
9,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
10,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
11,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
12,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
13,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
14,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
15,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
16,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
17,0.0449,1,0.0405,0.0095,0.0,"22359832000131,"
18,0.0499,1,0.0405,0.0095,0.0,"22359832000131,"
19,0.0499,1,0.0405,0.0095,0.0,"22359832000131,"
20,0.0499,1,0.0405,0.0095,0.0,"22359832000131,"
21,0.0499,1,0.0405,0.0095,0.0,"22359832000131,"
22,0.0499,1,0.0405,0.0095,0.0,"22359832000131,"
23,0.0499,1,0.0405,0.0095,0.0,"22359832000131,"
24,0.0499,1,0.0405,0.0095,0.0,"22359832000131,"
1,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
2,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
3,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
4,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
5,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
6,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
7,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
8,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
9,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
10,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
11,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
12,0.0349,2,0.0405,0.0095,0.0,"22359832000131,"
13,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
14,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
15,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
16,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
17,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
18,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
19,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
20,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
21,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
22,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
23,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
24,0.0399,2,0.0405,0.0095,0.0,"22359832000131,"
1,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
2,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
3,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
4,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
5,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
6,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
7,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
8,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
9,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
10,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
11,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
12,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
13,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
14,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
15,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
16,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
17,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
18,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
19,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
20,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
21,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
22,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
23,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
24,0.0299,3,0.0405,0.0095,0.0,"22359832000131,"
1,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
2,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
3,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
4,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
5,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
6,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
7,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
8,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
9,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
10,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
11,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
12,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
13,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
14,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
15,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
16,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
17,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
18,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
19,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
20,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
21,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
22,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
23,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
24,0.0249,4,0.0405,0.0095,0.0,"22359832000131,"
1,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
2,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
3,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
4,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
5,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
6,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
7,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
8,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
9,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
10,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
11,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
12,0.0199,5,0.0405,0.0095,0.0,"22359832000131,"
13,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
14,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
15,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
16,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
17,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
18,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
19,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
20,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
21,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
22,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
23,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
24,0.0249,5,0.0405,0.0095,0.0,"22359832000131,"
1,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
2,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
3,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
4,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
5,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
6,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
7,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
8,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
9,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
10,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
11,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
12,0.0549,0,0.0405,0.0095,0.01,"34244163000131,"
13,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
14,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
15,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
16,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
17,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
18,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
19,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
20,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
21,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
22,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
23,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
24,0.0599,0,0.0405,0.0095,0.01,"34244163000131,"
1,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
2,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
3,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
4,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
5,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
6,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
7,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
8,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
9,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
10,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
11,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
12,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
13,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
14,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
15,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
16,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
17,0.0449,1,0.0405,0.0095,0.01,"34244163000131,"
18,0.0499,1,0.0405,0.0095,0.01,"34244163000131,"
19,0.0499,1,0.0405,0.0095,0.01,"34244163000131,"
20,0.0499,1,0.0405,0.0095,0.01,"34244163000131,"
21,0.0499,1,0.0405,0.0095,0.01,"34244163000131,"
22,0.0499,1,0.0405,0.0095,0.01,"34244163000131,"
23,0.0499,1,0.0405,0.0095,0.01,"34244163000131,"
24,0.0499,1,0.0405,0.0095,0.01,"34244163000131,"
1,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
2,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
3,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
4,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
5,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
6,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
7,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
8,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
9,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
10,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
11,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
12,0.0349,2,0.0405,0.0095,0.01,"34244163000131,"
13,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
14,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
15,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
16,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
17,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
18,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
19,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
20,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
21,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
22,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
23,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
24,0.0399,2,0.0405,0.0095,0.01,"34244163000131,"
1,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
2,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
3,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
4,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
5,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
6,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
7,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
8,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
9,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
10,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
11,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
12,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
13,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
14,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
15,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
16,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
17,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
18,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
19,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
20,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
21,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
22,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
23,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
24,0.0299,3,0.0405,0.0095,0.01,"34244163000131,"
1,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
2,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
3,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
4,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
5,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
6,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
7,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
8,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
9,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
10,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
11,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
12,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
13,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
14,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
15,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
16,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
17,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
18,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
19,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
20,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
21,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
22,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
23,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
24,0.0249,4,0.0405,0.0095,0.01,"34244163000131,"
1,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
2,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
3,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
4,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
5,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
6,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
7,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
8,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
9,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
10,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
11,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
12,0.0199,5,0.0405,0.0095,0.01,"34244163000131,"
13,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
14,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
15,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
16,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
17,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
18,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
19,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
20,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
21,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
22,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
23,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
24,0.0249,5,0.0405,0.0095,0.01,"34244163000131,"
1,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
2,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
3,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
4,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
5,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
6,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
7,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
8,0.0549,0,0.0405,0.0095,0.01,"30598075000187,"
